id;course_id;grade
513;2;12.75
513;2;13.5
513;5;9
513;5;18
513;5;10
513;5;14
513;5;17
513;8;10.5
513;8;7.5
513;8;7.5
513;8;15
513;6;11
513;6;4
513;6;8.5
513;6;5.75
513;6;4
513;6;6.5
513;6;7
513;6;6.5
513;10;7.5
513;10;10
513;10;11
513;10;12.5
513;10;10
513;10;14
513;4;9
513;4;7
513;4;6
513;4;4
513;4;5
528;9;15
528;9;15
528;9;10.5
528;7;11.5
528;7;14
528;7;10
528;7;10
528;7;15
528;7;9
528;7;9
528;3;5
528;3;5.75
528;3;4.25
528;3;8.25
528;3;3.75
528;3;3.25
528;1;10
528;1;13
528;1;13
528;2;14.5
528;2;13.5
528;2;14
528;2;12.5
528;2;13.5
528;2;10.5
528;2;13.75
528;2;13
528;2;12.5
528;2;10.75
528;5;11
528;5;14
528;5;14
528;5;16
528;5;14
528;8;10
528;8;9.5
528;8;10
528;8;12
528;6;4.25
528;6;7.5
528;6;5.75
528;6;6
528;6;6
528;6;6.75
528;6;9.5
528;6;3.75
528;10;10
528;10;13
528;10;10.5
528;10;9
528;10;8
528;10;4.5
528;4;6
528;4;9
528;4;9
528;4;6
528;4;7
546;9;15
546;9;12.5
546;9;13
546;7;13.5
546;7;11
546;7;13.5
546;7;8
546;7;18.5
546;7;7.5
546;3;7
546;3;6.75
546;3;8.75
546;3;8.5
546;3;5.25
546;3;3
546;1;9
546;1;12
546;1;9
546;2;12.25
546;2;12.25
546;2;11.75
546;2;11.75
546;2;11.5
546;2;12.5
546;2;13
546;2;13.5
546;2;15
546;2;13.5
546;5;11
546;5;14
546;5;16
546;5;16
546;5;16
546;8;12
546;8;10
546;8;8
546;8;7.5
546;6;4
546;6;2.75
546;6;9
546;6;9.5
546;6;8.25
546;6;8.5
546;6;8
546;6;3.75
546;10;9.5
546;10;9.5
546;10;11.5
546;10;10
546;10;8.5
546;4;9
546;4;5
546;4;7
546;4;7
546;4;8
550;9;15
550;9;17
550;9;14.5
550;7;14.5
550;7;11.5
550;7;8
550;7;11
550;7;11
550;7;unknown
550;7;16
550;3;8.25
550;3;unknown
550;3;1.75
550;3;8.5
550;3;4.25
550;3;1.5
550;1;10
550;1;6
550;1;6
550;2;11.25
550;2;13.75
550;2;15
550;2;11.5
550;2;13.5
550;2;14.5
550;2;12.75
550;2;10.75
550;2;14
550;2;14
550;5;16
550;5;13
550;5;14
550;5;12
550;5;13
550;8;16.5
550;8;10
550;8;8.5
550;8;11.5
550;6;3
550;6;9.75
550;6;7.25
550;6;4.25
550;6;6.75
550;6;6.75
550;6;8
550;6;14.75
550;10;16.5
550;10;10.5
550;10;12
550;10;10
550;10;15.5
550;10;11
550;4;10
550;4;12
550;4;5
550;4;9
550;4;5
582;9;14
582;9;16
582;9;14
582;7;8
582;7;13
582;7;14.5
582;7;12
582;7;9.5
582;7;8.5
582;3;5.5
582;3;10
582;3;7
582;3;10.25
582;3;6.25
582;3;3.5
582;1;15
582;1;8
582;1;9
582;2;12.75
582;2;10.5
582;2;12
582;2;11.5
582;2;13.25
582;2;11.75
582;2;13
582;2;14.25
582;2;14.25
582;2;15.5
582;5;15
582;5;13
582;5;9
582;5;10
582;5;12
582;8;11
582;8;10.5
582;8;8
582;8;17
582;6;5.75
582;6;14.25
582;6;7.75
582;6;6.5
582;6;2.5
582;6;5.25
582;6;9.25
582;6;4.75
582;10;8.5
582;10;14.5
582;10;12.5
582;10;6.5
582;10;11
582;10;14
582;4;7
582;4;6
582;4;7
582;4;8
582;4;9
595;9;11.5
595;9;15.5
595;9;13.5
595;7;8.5
595;7;9.5
595;7;9.5
595;7;9
595;7;11.5
595;7;8
595;7;10.5
595;3;1
595;3;10
595;3;0.75
595;3;5
595;1;8
595;1;10
595;1;5
595;2;13.5
595;2;12
595;2;12.25
595;2;9
595;2;12
595;2;14.75
595;2;12
595;2;12.25
595;2;11.25
595;2;11.5
595;5;14
595;5;12
595;5;14
595;5;9
595;8;11
595;8;12.5
595;8;9.5
595;8;12
595;6;2.5
595;6;3.5
595;6;6.5
595;6;11
595;6;9.5
595;6;3.5
595;6;5.5
595;6;5.75
595;10;4
595;10;12.5
595;10;6
595;10;7
595;10;4
595;10;10
595;4;4
595;4;9
595;4;5
595;4;8
595;4;6
637;9;15.5
637;9;12
637;9;12
637;7;10
637;7;14
637;7;13
637;7;17
637;7;12
637;7;10.5
637;7;13.5
637;3;13
637;3;8.25
637;3;6
637;3;9.25
637;3;7
637;3;4.75
637;1;10
637;1;13
637;1;10
637;2;14.25
637;2;13
637;2;13.75
637;2;10.75
637;2;12.75
637;2;12.75
637;2;13.25
637;2;11.5
637;2;12.5
637;2;13.75
637;5;9
637;5;13
637;5;12
637;5;12
637;5;14
637;8;6.5
637;8;11.5
637;8;10
637;8;7.5
637;6;3.5
637;6;10.5
637;6;7.25
637;6;6.25
637;6;8.75
637;6;3
637;6;7.5
637;6;7.75
637;10;4
637;10;15.5
637;10;7
637;10;13.5
637;10;5
637;10;6.5
637;4;7
637;4;8
637;4;7
637;4;6
637;4;6
638;9;16
638;9;15.5
638;9;12.5
638;7;13.5
638;7;6.5
638;7;10
638;7;11.5
638;7;7.5
638;7;8.5
638;7;11.5
638;3;8.25
638;3;8.5
638;3;6.5
638;3;9.75
638;3;3.25
638;3;8.75
638;1;14
638;1;10
638;1;9
638;2;11
638;2;14.5
638;2;12.75
638;2;14
638;2;13
638;2;12.5
638;2;13.75
638;2;11.75
638;2;11.25
638;2;13.25
638;5;14
638;5;15
638;5;14
638;5;15
638;5;12
638;8;11
638;8;6
638;8;9
638;8;8
638;6;10.75
638;6;5.25
638;6;1.25
638;6;5.75
638;6;5.5
638;6;2.25
638;6;11
638;6;6.25
638;10;10
638;10;8
638;10;13
638;10;13.5
638;10;11
638;10;11.5
638;4;7
638;4;9
638;4;8
638;4;7
638;4;8
669;9;13
669;9;12.5
669;9;12
669;7;8.5
669;7;11
669;7;15.5
669;7;15.5
669;7;12
669;7;15.5
669;7;10.5
669;3;5.5
669;3;7.25
669;3;6.75
669;3;10.25
669;3;7.25
669;3;5
669;1;10
669;1;10
669;1;7
669;2;13.5
669;2;12
669;2;12.25
669;2;13
669;2;13.5
669;2;15.75
669;2;14.5
669;2;12
669;2;12
669;2;13.75
669;5;10
669;5;17
669;5;14
669;5;12
669;5;12
669;8;12
669;8;9
669;8;7
669;8;8
669;6;6.75
669;6;7.75
669;6;6.75
669;6;8
669;6;4.75
669;6;4.75
669;6;2.5
669;6;2.75
669;10;7
669;10;15
669;10;10.5
669;10;16
669;10;9.5
669;10;13.5
669;4;7
669;4;4
669;4;10
669;4;6
669;4;9
709;9;11.5
709;9;16.5
709;9;15.5
709;7;10.5
709;7;18
709;7;6
709;7;9.5
709;7;18
709;7;9
709;7;8
709;3;0.5
709;3;9.75
709;3;2
709;3;9.25
709;3;4.5
709;3;7.75
709;1;6
709;1;10
709;1;10
709;2;11.5
709;2;11.25
709;2;10.75
709;2;12
709;2;13.25
709;2;12.25
709;2;11.25
709;2;14.75
709;2;14
709;2;12.25
709;5;12
709;5;9
709;5;15
709;5;16
709;5;13
709;8;9
709;8;9.5
709;8;6
709;8;12
709;6;5.5
709;6;10.25
709;6;5
709;6;7.5
709;6;16.75
709;6;4
709;6;9
709;6;9.25
709;10;11.5
709;10;7.5
709;10;8.5
709;10;14.5
709;10;3.5
709;10;12.5
709;4;7
709;4;7
709;4;7
709;4;3
714;9;12.5
714;9;15
714;9;14
714;7;11
714;7;9
714;7;9.5
714;7;12
714;7;11
714;7;7
714;7;9.5
714;3;7.5
714;3;0
714;3;5.75
714;3;4.25
714;3;6.5
714;1;5
714;1;10
714;1;11
714;2;12.5
714;2;12
714;2;12.25
714;2;12.75
714;2;11.5
714;2;14.5
714;2;12
714;2;11.25
714;2;11.75
714;2;unknown
714;5;9
714;5;11
714;5;18
714;5;10
714;5;12
714;8;11.5
714;8;10
714;8;9
714;8;12.5
714;6;4
714;6;6.5
714;6;4
714;6;3
714;6;1.75
714;6;7
714;6;8.75
714;6;11.25
714;10;13
714;10;10
714;10;4
714;10;16.5
714;10;6
714;10;9.5
714;4;5
714;4;6
714;4;6
714;4;7
714;4;7
727;9;14.5
727;9;13.5
727;9;12
727;7;12.5
727;7;13
727;7;12.5
727;7;10
727;7;14
727;7;12.5
727;7;7.5
727;3;5.25
727;3;5.75
727;3;8.25
727;3;0.25
727;3;6
727;3;8.75
727;1;10
727;1;7
727;1;12
727;2;11.75
727;2;12.75
727;2;13
727;2;12.75
727;2;11.25
727;2;11.5
727;2;13.25
727;2;12.5
727;2;13.25
727;2;13.75
727;5;9
727;5;11
727;5;13
727;5;14
727;5;10
727;8;9.5
727;8;7.5
727;8;10
727;8;10.5
727;6;5.75
727;6;6.5
727;6;7.5
727;6;8.25
727;6;7.25
727;6;4
727;6;4.75
727;6;7
727;10;10
727;10;8
727;10;15
727;10;13.5
727;10;11
727;4;8
727;4;7
727;4;8
727;4;7
727;4;6
741;9;14
741;9;13
741;9;11.5
741;7;10.5
741;7;9.5
741;7;10
741;7;14.5
741;7;11.5
741;7;6.5
741;7;11
741;3;unknown
741;3;2
741;3;7.5
741;3;5.75
741;3;4
741;3;8.5
741;1;15
741;1;9
741;1;14
741;2;14
741;2;12.75
741;2;13
741;2;11.5
741;2;12.25
741;2;12.75
741;2;12.75
741;2;13.5
741;2;13.75
741;2;14.25
741;5;10
741;5;13
741;5;19
741;5;11
741;5;13
741;8;4.5
741;8;11
741;8;10
741;8;10
741;6;11.5
741;6;5.75
741;6;9.25
741;6;11
741;6;4.75
741;6;5.25
741;6;8.25
741;6;7.75
741;10;13.5
741;10;10
741;10;9
741;10;10
741;10;6
741;10;14
741;4;8
741;4;6
741;4;7
741;4;7
741;4;7
751;9;13
751;9;12.5
751;9;11
751;7;8.5
751;7;11.5
751;7;19.5
751;7;17
751;7;10
751;7;10.5
751;7;14.5
751;3;13.5
751;3;7.25
751;3;9.5
751;3;7.25
751;3;3
751;3;7.25
751;1;11
751;1;4
751;1;10
751;2;12
751;2;13
751;2;13.75
751;2;13.25
751;2;13.25
751;2;14
751;2;12.75
751;2;10.5
751;2;11.5
751;5;14
751;5;12
751;5;13
751;5;14
751;5;16
751;8;8.5
751;8;10.5
751;8;6.5
751;8;6.5
751;6;4.5
751;6;6.5
751;6;4.25
751;6;9
751;6;4.75
751;6;10.5
751;6;7.25
751;6;4.5
751;10;9
751;10;15
751;10;13.5
751;10;17.5
751;10;9
751;10;9
751;4;5
751;4;8
751;4;9
751;4;7
771;9;15
771;9;13.5
771;9;14
771;7;18.5
771;7;13
771;7;10.5
771;7;11.5
771;7;13
771;7;11
771;7;12
771;3;7.75
771;3;3.25
771;3;6.25
771;3;7.5
771;3;1.5
771;3;4.5
771;1;10
771;1;11
771;1;4
771;2;12.5
771;2;12.75
771;2;12.5
771;2;12
771;2;12.75
771;2;13
771;2;13.25
771;2;11.5
771;2;13
771;2;12
771;5;11
771;5;11
771;5;10
771;5;18
771;5;12
771;8;8
771;8;8
771;8;5.5
771;8;10.5
771;6;2.75
771;6;7.5
771;6;0
771;6;7
771;6;3.25
771;6;4.5
771;6;6.5
771;6;7.25
771;10;10
771;10;11.5
771;10;7
771;10;9.5
771;10;11.5
771;10;16.5
771;4;8
771;4;6
771;4;7
771;4;5
771;4;6
776;9;17.5
776;9;9.5
776;9;10
776;7;12
776;7;12
776;7;12.5
776;7;16.5
776;7;13.5
776;7;13
776;7;10.5
776;3;10.25
776;3;8.5
776;3;0
776;3;14.75
776;3;0.5
776;3;5.5
776;1;13
776;1;6
776;1;10
776;2;14
776;2;12.5
776;2;13.25
776;2;11.25
776;2;14.25
776;2;14
776;2;14.75
776;2;13
776;2;12.25
776;2;13.75
776;5;15
776;5;12
776;5;13
776;5;8
776;5;14
776;8;8.5
776;8;11.5
776;8;7
776;8;6
776;6;8.5
776;6;7.5
776;6;8.25
776;6;0
776;6;5.5
776;6;7.25
776;6;8.75
776;6;1
776;10;13
776;10;5
776;10;5.5
776;10;14.5
776;10;16.5
776;10;8
776;4;5
776;4;2
776;4;9
776;4;6
776;4;10
793;9;12
793;9;14
793;9;11.5
793;7;10
793;7;10.5
793;7;14
793;7;10.5
793;7;12.5
793;7;9
793;7;9.5
793;3;7
793;3;5
793;3;9
793;3;2.5
793;3;9.25
793;3;11
793;1;15
793;1;11
793;1;7
793;2;13
793;2;13.5
793;2;12
793;2;11.25
793;2;12.25
793;2;14
793;2;12.25
793;2;11.25
793;2;12.25
793;5;14
793;5;14
793;5;12
793;5;13
793;5;10
793;8;9.5
793;8;11
793;8;12
793;8;unknown
793;6;9.25
793;6;10
793;6;2.5
793;6;7.5
793;6;2.5
793;6;7.75
793;6;6.5
793;6;4
793;10;16.5
793;10;11
793;10;4.5
793;10;9
793;10;10
793;4;7
793;4;8
793;4;8
793;4;8
793;4;11
798;9;13
798;9;12
798;9;13.5
798;7;9.5
798;7;13
798;7;10
798;7;10
798;7;8
798;7;10
798;7;13.5
798;3;7.75
798;3;7.75
798;3;6.5
798;3;11.25
798;3;5.75
798;3;4.75
798;1;10
798;1;14
798;1;15
798;2;12.5
798;2;13.75
798;2;12
798;2;12.5
798;2;13.25
798;2;12.5
798;2;11
798;2;13.25
798;2;13.75
798;2;12
798;5;13
798;5;14
798;5;11
798;5;13
798;5;13
798;8;10.5
798;8;8
798;8;9.5
798;8;9.5
798;6;9.5
798;6;7.75
798;6;8.75
798;6;5.5
798;6;5.75
798;6;6
798;6;9.75
798;6;5.25
798;10;19
798;10;11.5
798;10;10.5
798;10;16
798;10;14.5
798;10;15
798;4;7
798;4;7
798;4;10
798;4;7
798;4;8
824;9;unknown
824;9;13
824;9;12.5
824;7;13.5
824;7;15
824;7;14.5
824;7;8.5
824;7;11.5
824;7;12.5
824;7;14
824;3;7
824;3;8
824;3;6.75
824;3;5
824;3;5.5
824;3;8.25
824;1;15
824;1;12
824;1;13
824;2;12.75
824;2;10.25
824;2;13.5
824;2;12.75
824;2;13
824;2;12
824;2;11
824;2;13.5
824;2;14
824;2;13.25
824;5;12
824;5;16
824;5;12
824;5;13
824;5;12
824;8;11.5
824;8;13
824;8;14
824;8;8.5
824;6;5.5
824;6;7.25
824;6;5
824;6;3
824;6;5.75
824;6;8.25
824;6;8.25
824;6;unknown
824;10;10.5
824;10;5
824;10;12
824;10;8.5
824;10;10.5
824;10;17.5
824;4;9
824;4;7
824;4;6
824;4;9
824;4;7
848;9;12.5
848;9;13.5
848;9;13
848;7;15.5
848;7;7
848;7;unknown
848;7;12
848;7;13
848;7;12.5
848;7;5.5
848;3;6.25
848;3;4.25
848;3;1
848;3;8.75
848;3;5.5
848;3;3.75
848;1;13
848;1;12
848;1;9
848;2;13.5
848;2;12.25
848;2;13
848;2;10.25
848;2;12
848;2;12.75
848;2;11
848;2;12
848;2;13
848;5;11
848;5;16
848;5;13
848;5;15
848;8;9
848;8;13.5
848;8;13.5
848;8;8
848;6;11.75
848;6;4.75
848;6;4.5
848;6;9.25
848;6;2.25
848;6;7.5
848;6;3.75
848;6;unknown
848;10;3.5
848;10;7
848;10;13.5
848;10;9
848;10;13
848;4;9
848;4;5
848;4;6
848;4;9
848;4;7
860;9;10.5
860;9;11
860;9;12.5
860;7;10.5
860;7;7
860;7;12
860;7;12
860;7;8
860;7;11
860;7;unknown
860;3;4
860;3;3
860;3;1.5
860;3;6
860;3;7.5
860;3;4
860;1;12
860;1;9
860;1;10
860;2;12.5
860;2;13.75
860;2;13.75
860;2;11.5
860;2;10
860;2;11.5
860;2;12.75
860;2;12.25
860;2;13.5
860;2;12.25
860;5;12
860;5;12
860;5;16
860;5;14
860;5;15
860;8;11
860;8;8.5
860;8;7.5
860;8;9.5
860;6;11.25
860;6;7.25
860;6;5.75
860;6;5.75
860;6;6
860;6;4.25
860;6;2.75
860;6;9.75
860;10;9.5
860;10;12.5
860;10;15
860;10;14
860;10;unknown
860;10;6
860;4;7
860;4;7
860;4;10
860;4;7
860;4;6
869;9;14
869;9;12.5
869;9;12
869;7;11
869;7;12
869;7;13.5
869;7;17
869;7;10
869;7;16.5
869;7;11.5
869;3;4.25
869;3;8
869;3;6
869;3;7.5
869;3;7
869;3;4
869;1;6
869;1;6
869;1;12
869;2;14
869;2;13.5
869;2;12.5
869;2;13.25
869;2;13.25
869;2;12.5
869;2;11.75
869;2;12.5
869;2;11.75
869;2;11.75
869;5;15
869;5;13
869;5;13
869;5;10
869;5;12
869;8;7.5
869;8;6.5
869;8;9.5
869;8;13
869;6;3
869;6;3.25
869;6;11
869;6;6.75
869;6;8.75
869;6;12.25
869;6;10.25
869;6;7.25
869;10;14.5
869;10;13
869;10;16.5
869;10;7
869;10;10
869;10;12.5
869;4;8
869;4;9
869;4;9
869;4;6
869;4;9
890;9;15.5
890;9;10.5
890;9;13.5
890;7;12
890;7;11.5
890;7;15
890;7;13
890;7;17.5
890;7;14
890;7;12.5
890;3;10.75
890;3;13
890;3;7
890;3;9
890;3;6.5
890;3;5.25
890;1;6
890;1;14
890;1;15
890;2;12.75
890;2;12.5
890;2;12.5
890;2;13.75
890;2;11.75
890;2;13.75
890;2;12.5
890;2;12.75
890;2;14
890;2;14
890;5;16
890;5;15
890;5;9
890;5;12
890;5;10
890;8;13
890;8;5.5
890;8;11
890;8;10
890;6;7.5
890;6;9
890;6;9.25
890;6;6.5
890;6;6
890;6;4.5
890;6;8.75
890;6;5.25
890;10;14
890;10;6
890;10;9
890;10;13.5
890;10;3.5
890;4;9
890;4;9
890;4;7
890;4;7
890;4;7
898;9;16
898;9;13.5
898;9;13
898;7;14.5
898;7;11.5
898;7;14.5
898;7;11.5
898;7;13.5
898;7;9.5
898;7;8.5
898;3;11
898;3;6.25
898;3;3.5
898;3;5.5
898;3;7.25
898;3;11.25
898;1;9
898;1;9
898;1;10
898;2;13
898;2;13.75
898;2;12.5
898;2;15
898;2;15
898;2;13.5
898;2;12.25
898;2;11.75
898;2;14.25
898;2;12.75
898;5;18
898;5;14
898;5;16
898;5;14
898;5;13
898;8;8.5
898;8;11.5
898;8;15.5
898;8;11.5
898;6;4.25
898;6;4.25
898;6;8.25
898;6;12.5
898;6;7
898;6;7.25
898;6;9
898;6;7
898;10;15
898;10;13
898;10;17
898;10;5.5
898;10;10.5
898;10;12
898;4;9
898;4;7
898;4;6
898;4;7
898;4;8
913;9;13.5
913;9;15
913;9;12.5
913;7;12.5
913;7;10
913;7;9.5
913;7;15.5
913;7;13
913;7;11.5
913;7;14
913;3;8.75
913;3;3.25
913;3;5.5
913;3;9.5
913;3;7.25
913;3;13
913;1;10
913;1;12
913;1;10
913;2;12.5
913;2;12.25
913;2;12.25
913;2;13.25
913;2;13
913;2;12.25
913;2;13.5
913;2;12.75
913;2;12.75
913;5;13
913;5;17
913;5;14
913;5;12
913;5;13
913;8;12.5
913;8;11
913;8;11
913;8;11.5
913;6;7.5
913;6;4.75
913;6;6.5
913;6;11.75
913;6;10.5
913;6;5.25
913;6;10.75
913;6;9.25
913;10;8.5
913;10;8.5
913;10;5.5
913;10;7.5
913;10;17
913;10;7.5
913;4;5
913;4;8
913;4;6
913;4;8
913;4;7
929;9;14
929;9;13.5
929;9;13
929;7;6.5
929;7;10
929;7;12
929;7;12
929;7;11
929;7;4.5
929;7;11.5
929;3;4
929;3;8
929;3;10.5
929;3;5
929;3;9.5
929;3;0.5
929;1;11
929;1;10
929;1;15
929;2;10.25
929;2;13
929;2;13
929;2;13.75
929;2;12.75
929;2;13
929;2;13.75
929;2;11.75
929;2;13.25
929;2;13.25
929;5;13
929;5;14
929;5;15
929;5;10
929;5;14
929;8;13.5
929;8;11.5
929;8;13
929;8;9.5
929;6;7
929;6;6.5
929;6;11
929;6;4.75
929;6;5
929;6;8
929;6;3.75
929;10;10.5
929;10;11.5
929;10;10.5
929;10;8
929;10;18.5
929;10;11.5
929;4;9
929;4;9
929;4;9
929;4;8
929;4;11
939;9;12.5
939;9;11.5
939;9;14.5
939;7;unknown
939;7;14.5
939;7;7.5
939;7;15
939;7;11
939;7;12
939;7;9.5
939;3;4.75
939;3;7.25
939;3;9.25
939;3;10.5
939;3;7.25
939;3;12.5
939;1;10
939;1;14
939;1;9
939;2;13.75
939;2;15.25
939;2;12
939;2;12.75
939;2;13
939;2;11.5
939;2;unknown
939;2;14.25
939;2;11.75
939;2;13.5
939;5;15
939;5;16
939;5;14
939;5;15
939;5;15
939;8;12.5
939;8;7
939;8;9.5
939;8;9.5
939;6;5.25
939;6;8
939;6;10.5
939;6;6.5
939;6;4.25
939;6;5
939;6;2.5
939;6;13
939;10;14.5
939;10;14
939;10;11
939;10;14
939;10;14
939;10;11.5
939;4;unknown
939;4;10
939;4;9
939;4;5
939;4;8
943;9;16.5
943;9;14
943;9;14.5
943;7;11
943;7;12.5
943;7;9
943;7;5
943;3;8
943;3;1.25
943;3;4
943;3;3.25
943;3;2.5
943;3;6.5
943;1;13
943;1;11
943;1;8
943;2;12.25
943;2;11.75
943;2;11.75
943;2;11
943;2;12
943;2;13
943;2;11.25
943;2;13.75
943;2;13.5
943;2;12.25
943;5;15
943;5;14
943;5;14
943;5;15
943;5;12
943;8;10
943;8;11
943;8;8
943;8;9
943;6;5
943;6;8.75
943;6;10.5
943;6;10.25
943;6;7.5
943;6;11.5
943;6;6.25
943;6;11.5
943;10;9.5
943;10;14
943;10;unknown
943;10;10.5
943;10;9.5
943;10;11.5
943;4;7
943;4;7
943;4;5
943;4;7
943;4;9
2;9;17
2;9;13
2;9;14
2;7;7.5
2;7;11.5
2;7;12.5
2;7;13
2;7;9.5
2;7;13.5
2;7;9
2;3;8.5
2;3;9.5
2;3;3
2;3;6.75
2;3;11.25
2;1;11
2;1;11
2;1;8
2;2;13.5
2;2;14.5
2;2;12.75
2;2;12.75
2;2;12
2;2;14.5
2;2;12.5
2;2;13
2;2;13.75
2;2;12.75
2;5;14
2;5;16
2;5;16
2;5;16
2;5;16
2;8;6.5
2;8;10.5
2;8;9
2;8;9
2;6;8.75
2;6;5.25
2;6;2.5
2;6;9
2;6;7
2;6;3.5
2;6;6.75
2;10;7
2;10;11.5
2;10;9.5
2;10;unknown
2;10;9.5
2;10;13.5
2;4;10
2;4;7
2;4;11
2;4;6
2;4;8
5;9;15.5
5;9;17.5
5;9;14.5
5;7;13
5;7;13
5;7;15
5;7;15.5
5;7;18
5;7;12.5
5;7;9.5
5;3;0.5
5;3;8.75
5;3;8.25
5;3;8.25
5;3;3.5
5;3;9
5;1;11
5;1;15
5;1;9
5;2;13.5
5;2;13.75
5;2;12.5
5;2;15.75
5;2;15
5;2;13
5;2;11.25
5;2;14.5
5;2;14.5
5;2;14.5
5;5;12
5;5;12
5;5;11
5;5;14
5;5;15
5;8;12
5;8;9
5;8;11
5;6;12
5;6;9.25
5;6;1.5
5;6;5
5;6;3.75
5;6;6.75
5;6;9.5
5;10;10
5;10;8.5
5;10;15.5
5;10;7.5
5;10;6
5;10;11.5
5;4;3
5;4;7
5;4;5
5;4;8
5;4;7
20;9;16.5
20;9;13.5
20;9;19
20;7;13
20;7;11
20;7;14.5
20;7;11.5
20;7;14.5
20;7;unknown
20;7;14
20;3;0.75
20;3;8.25
20;3;5.25
20;3;4.25
20;3;5
20;3;6.5
20;1;15
20;1;11
20;1;5
20;2;13.75
20;2;12.5
20;2;12
20;2;12.25
20;2;13.75
20;2;14.5
20;2;14.5
20;2;13.75
20;2;11.75
20;2;13.75
20;5;11
20;5;14
20;5;14
20;5;14
20;5;6
20;8;8.5
20;8;11.5
20;8;18
20;8;7
20;6;2.75
20;6;9.75
20;6;8.75
20;6;11.75
20;6;0
20;6;3.75
20;6;8.25
20;10;10
20;10;15
20;10;13
20;10;8.5
20;10;16
20;10;3.5
20;4;7
20;4;8
20;4;9
20;4;8
20;4;8
74;9;16
74;9;15.5
74;9;14
74;7;13.5
74;7;15.5
74;7;6
74;7;12.5
74;7;13.5
74;7;14.5
74;7;11
74;3;12.5
74;3;5.5
74;3;7.25
74;3;4.75
74;3;8.75
74;1;8
74;1;10
74;1;10
74;2;13.25
74;2;14
74;2;14.75
74;2;12.75
74;2;13
74;2;13
74;2;12
74;2;13.75
74;2;13.75
74;2;11.25
74;5;14
74;5;11
74;5;12
74;5;11
74;5;12
74;8;11.5
74;8;9.5
74;8;10.5
74;8;15
74;6;12
74;6;3.5
74;6;7.25
74;6;6.5
74;6;14.5
74;6;15.5
74;6;5
74;6;5.25
74;10;8.5
74;10;12.5
74;10;5
74;10;6.5
74;10;13
74;10;8.5
74;4;7
74;4;6
74;4;7
74;4;6
105;9;14
105;9;12.5
105;9;9.5
105;7;11
105;7;8.5
105;7;11
105;7;14
105;7;15
105;7;10
105;7;11
105;3;9.75
105;3;3
105;3;11.5
105;3;6.25
105;3;10.5
105;3;5.75
105;1;8
105;1;10
105;1;15
105;2;15
105;2;11.75
105;2;14.25
105;2;14.75
105;2;15
105;2;13.5
105;2;13
105;2;11.75
105;2;13.5
105;2;14
105;5;10
105;5;14
105;5;17
105;5;15
105;5;16
105;8;13.5
105;8;8
105;8;6.5
105;8;9.5
105;6;4
105;6;6.5
105;6;5.25
105;6;4.75
105;6;8
105;6;3
105;6;4.5
105;6;7.75
105;10;10.5
105;10;10
105;10;10.5
105;10;unknown
105;10;11
105;10;11.5
105;4;7
105;4;6
105;4;5
105;4;8
105;4;7
108;9;13.5
108;9;15.5
108;9;13.5
108;7;11.5
108;7;7
108;7;11
108;7;10
108;7;16.5
108;7;10
108;7;15.5
108;3;7
108;3;8.25
108;3;12
108;3;4.75
108;3;2.75
108;3;10.75
108;1;9
108;1;14
108;1;12
108;2;13
108;2;11
108;2;12.5
108;2;14.5
108;2;12.75
108;2;12.75
108;2;13
108;2;12.5
108;2;12.5
108;5;13
108;5;12
108;5;13
108;5;13
108;5;12
108;8;9
108;8;12
108;8;9
108;8;10
108;6;2
108;6;10
108;6;7.75
108;6;11.75
108;6;9.5
108;6;4.75
108;6;9.5
108;6;8.5
108;10;5
108;10;13
108;10;10.5
108;10;11
108;10;14.5
108;4;6
108;4;8
108;4;6
108;4;8
108;4;6
109;9;14
109;9;15.5
109;9;13.5
109;7;13.5
109;7;14.5
109;7;14
109;7;8.5
109;7;6.5
109;7;10
109;7;11
109;3;2.5
109;3;5.75
109;3;9.25
109;3;4
109;3;8
109;3;5.75
109;1;8
109;1;11
109;1;13
109;2;14.75
109;2;13.5
109;2;13.25
109;2;12.25
109;2;11.75
109;2;14.25
109;2;13.75
109;2;12.75
109;2;12.5
109;5;11
109;5;14
109;5;10
109;5;11
109;5;13
109;8;9.5
109;8;9.5
109;8;3
109;8;8.5
109;6;7
109;6;9.5
109;6;9.75
109;6;2.25
109;6;6.75
109;6;10.5
109;6;5.25
109;6;7
109;10;12
109;10;14
109;10;5
109;10;11.5
109;10;12
109;10;17.5
109;4;5
109;4;6
109;4;9
109;4;4
109;4;7
166;9;14
166;9;12.5
166;9;11
166;7;10
166;7;11.5
166;7;10.5
166;7;14.5
166;7;7
166;7;14
166;3;8.5
166;3;7.75
166;3;7.75
166;3;4
166;3;4
166;3;10.25
166;1;8
166;1;8
166;1;14
166;2;10.75
166;2;13.25
166;2;12.5
166;2;13
166;2;unknown
166;2;14
166;2;13.5
166;2;13.5
166;2;14.25
166;2;13
166;5;16
166;5;13
166;5;13
166;5;14
166;5;15
166;8;6.5
166;8;10.5
166;8;7.5
166;8;10.5
166;6;unknown
166;6;5.25
166;6;7.25
166;6;9
166;6;2.5
166;6;8
166;6;8
166;10;11.5
166;10;13.5
166;10;5
166;10;8.5
166;10;12
166;10;13
166;4;6
166;4;7
166;4;9
166;4;8
166;4;6
196;9;13.5
196;9;13
196;9;13.5
196;7;14
196;7;12
196;7;9.5
196;7;13
196;7;11.5
196;7;12.5
196;7;15
